t,L_1,L_2,L_3
1224.0156388282776,86.67,84.58,82.08
1225.0175523757935,87.08,85.0,82.5
1226.0198590755463,87.5,85.42,82.92
1227.0225529670715,88.33,86.25,83.75
1228.0247128009796,87.92,85.83,82.92
1229.0272257328033,86.25,83.75,80.83
1230.029272556305,84.58,82.08,79.58
1231.031302690506,83.33,80.83,78.33
1232.033132314682,82.5,80.0,77.5
1233.0354804992676,82.08,79.58,77.5
1234.037555217743,81.25,79.17,76.67
1235.0402488708496,80.83,78.75,76.25
1236.0423550605774,80.42,78.33,75.83
1237.0437457561493,80.0,77.92,75.42
1238.0458648204803,79.58,73.33,75.0
1239.0470142364502,79.17,77.08,75.0
1240.0491397380829,74.17,76.67,74.58
1241.050222158432,78.33,76.25,74.17
1242.052874326706,78.33,76.25,73.75
1243.0545330047607,77.92,75.83,73.33
1244.0567739009857,77.5,75.42,72.92
1245.0575907230377,77.08,75.0,72.92
1246.0598957538605,76.67,74.58,72.5
1247.0606713294983,76.25,74.17,72.08
1248.062977552414,75.83,73.75,71.67
1249.0647904872894,75.42,73.33,71.25
1250.0665233135223,75.0,72.92,70.83
1251.0680027008057,74.58,72.92,70.42
1252.0699377059937,74.17,72.5,70.0
1253.0715281963348,74.17,70.0,70.0
1254.0739459991455,73.75,71.67,69.58
1255.075074672699,73.33,71.25,69.17
1256.0771117210388,73.33,71.25,68.75
1257.078025341034,72.92,70.83,68.75
1258.080979347229,72.5,70.42,68.33
1259.0811302661896,72.5,70.42,68.33
1260.083650112152,72.08,70.0,67.92
1261.0846621990204,71.67,70.0,67.5
1262.0873064994812,71.67,69.58,67.5
1263.0890407562256,71.25,69.58,67.08
1264.090590953827,71.25,69.17,67.08
1265.0931930541992,70.83,68.75,67.08
1266.0950677394867,70.42,68.75,66.67
1267.0980834960938,70.42,68.33,66.25
1268.1003572940826,70.0,68.33,66.25
1269.102607011795,56.67,67.92,65.83
1270.1040616035461,69.58,67.5,65.42
1271.1069164276123,69.17,67.5,65.42
1272.108875989914,69.17,67.08,65.0
1273.1110394001007,68.75,66.67,65.0
1274.113442659378,68.33,66.67,64.58
1275.1152663230896,67.92,66.25,64.17
1276.1176898479462,67.92,65.83,64.17
1277.1205687522888,67.5,65.83,63.75
1278.1216337680817,67.08,65.42,63.33
1279.1231520175934,67.08,65.0,63.33
1280.124638557434,66.67,65.0,62.92
1281.1269626617432,66.25,64.58,62.5
1282.1286890506744,66.25,64.17,62.5
1283.130409002304,65.83,64.17,62.08
1284.1315841674805,65.42,63.75,61.67
1285.134155511856,65.0,63.33,61.67
1286.1354122161865,65.0,62.92,61.25
1287.1378011703491,64.58,62.92,60.83
1288.1391546726227,64.17,62.5,60.83
1289.1403477191925,63.75,62.08,60.42
1290.1416239738464,63.75,61.67,60.0
1291.144706249237,63.33,61.67,59.58
1292.1453850269318,62.92,61.25,59.58
1293.1474719047546,62.92,61.25,59.17
1294.1494793891907,62.5,60.83,58.75
1295.151218175888,62.08,60.42,58.75
1296.1527984142303,62.08,60.42,58.33
1297.154400587082,61.67,60.0,58.33
1298.1564614772797,61.67,59.58,57.92
1299.158191204071,61.25,59.58,57.92
1300.1596338748932,60.83,59.17,57.5
1301.1614089012146,60.83,58.75,57.08
1302.1627912521362,60.42,58.75,57.08
1303.1650269031525,60.0,58.33,56.67
1304.1662905216217,60.0,58.33,56.67
1305.1691365242004,59.58,57.92,56.25
1306.170952796936,59.58,57.5,55.83
1307.172739982605,59.17,57.5,55.83
1308.1756331920624,59.17,57.5,55.42
1309.177686214447,58.75,57.08,55.42
1310.1800963878632,58.75,57.08,55.0
1311.1825318336487,58.33,56.67,55.0
1312.1842739582062,57.92,56.25,55.0
1313.1864938735962,57.92,56.25,54.58
1314.1882927417755,57.5,55.83,54.17
1315.191261768341,57.5,55.83,54.17
1316.1930651664734,57.08,55.42,53.75
1317.1960003376007,56.67,55.0,53.75
1318.1978559494019,56.67,55.0,53.33
1319.1989398002625,56.25,54.58,53.33
1320.200924396515,56.25,54.58,53.33
1321.2024674415588,55.83,54.17,53.33
1322.204603433609,55.83,53.75,53.33
1323.2061395645142,55.42,53.75,53.33
1324.208345413208,55.0,53.75,53.33
1325.2093713283539,55.0,53.33,53.33
1326.2115943431854,55.0,53.33,53.33
1327.2131161689758,54.58,53.33,52.08
1328.2155330181122,54.58,53.33,52.08
1329.2161848545074,54.17,53.33,51.67
1330.2181968688965,54.17,53.33,51.67
1331.219731092453,54.17,53.33,51.25
1332.2215719223022,53.75,53.33,51.25
1333.2225873470306,53.75,53.33,51.25
1334.2256195545197,53.75,52.92,51.25
1335.226923942566,53.33,52.92,50.83
1336.2287735939026,53.33,52.92,50.83
1337.2299880981445,53.33,52.5,50.83
1338.2321255207062,53.33,52.5,50.42
1339.2339599132538,53.33,52.5,50.42
1340.2354571819305,53.33,52.08,50.42
1341.236587047577,53.33,52.08,50.42
1342.2395329475403,53.33,52.08,50.0
1343.240723848343,53.33,51.67,50.0
1344.2426443099976,53.33,51.67,50.0
1345.2441821098328,53.33,51.67,49.58
1346.246579170227,53.33,51.67,49.58
1347.2486190795898,53.33,51.25,49.58
1348.2504856586456,53.33,51.25,49.58
1349.2533431053162,51.25,51.25,49.58
1350.2553176879883,51.25,51.25,49.17
1351.2578301429749,51.25,50.83,49.17
1352.259351015091,50.83,50.83,49.17
1353.2619030475616,50.83,50.83,48.75
1354.2634317874908,50.83,50.83,48.75
1355.2664182186127,50.83,50.83,48.75
1356.2685301303864,50.83,50.42,48.75
1357.271236896515,50.83,50.83,48.75
1358.273558139801,50.42,50.42,48.75
1359.2748837471008,50.42,50.42,48.75
1360.2763135433197,50.42,50.42,48.75
1361.2785708904266,50.42,50.42,48.75
1362.2797513008118,50.42,50.42,48.75
1363.2822279930115,50.42,50.42,48.75
1364.283445596695,50.42,50.42,48.75
1365.2851376533508,50.42,50.42,48.75
1366.28671336174,50.42,50.42,48.75
1367.2894732952118,50.42,50.42,48.75
1368.2906086444855,50.42,50.42,48.75
1369.2925202846527,50.42,50.42,48.33
1370.2937920093536,50.42,50.42,48.33
1371.2959098815918,50.42,50.42,48.33
1372.2973024845123,50.0,50.42,48.33
1373.2994158267975,50.0,50.0,48.33
1374.301097869873,50.0,50.0,48.33
1375.3029861450195,50.0,50.0,47.92
1376.304167509079,49.58,49.58,47.92
1377.3065929412842,49.58,49.58,47.92
1378.3072650432587,49.58,49.58,47.92
1379.3096721172333,49.17,49.58,47.92
1380.3115079402924,49.17,49.17,47.5
1381.3134865760803,49.17,49.17,47.5
1382.3145315647125,49.17,49.17,47.5
1383.316706418991,49.17,49.17,47.5
1384.3178412914276,49.17,48.75,47.08
1385.3203339576721,48.75,48.75,47.08
1386.3210127353668,48.75,48.75,47.08
1387.32417678833,48.75,48.75,47.08
1388.3257703781128,48.75,48.75,47.08
1389.3283886909485,48.75,48.75,47.08
1390.3303718566895,48.75,48.75,47.08
1391.3323442935944,48.75,48.75,47.08
1392.3343305587769,48.75,48.75,47.08
1393.3367557525635,48.75,48.75,47.08
1394.3390231132507,48.75,48.75,47.08
1395.3416616916656,48.75,48.75,47.08
1396.3440961837769,48.75,48.75,47.08
1397.3458325862885,48.75,48.75,47.08
1398.3482336997986,49.17,49.17,47.5
1399.350649356842,49.17,49.17,47.5
1400.3526787757874,49.17,49.17,47.5
1401.3542068004608,49.17,49.17,47.5
1402.3568432331085,49.58,49.58,47.5
1403.3579466342926,49.58,47.92,47.92
1404.3597841262817,49.58,49.58,47.92
1405.3607845306396,50.0,50.0,47.92
1406.3633675575256,50.0,50.0,48.33
1407.364447593689,50.0,50.0,48.33
1408.367216348648,50.42,50.42,48.33
1409.3683218955994,50.42,50.42,48.75
1410.370367050171,50.83,50.42,48.75
1411.371084690094,50.83,50.83,49.17
1412.3732295036316,51.25,51.25,49.17
1413.374302148819,51.25,51.25,49.58
1414.377111673355,53.33,51.25,49.58
1415.3786022663116,53.33,51.67,50.0
1416.3805060386658,53.33,51.67,50.0
1417.3815636634827,53.33,52.08,50.42
1418.3837175369263,53.33,52.5,50.42
1419.3849716186523,53.33,52.5,50.42
1420.3872191905975,0.0,52.92,50.83
1421.3888528347015,53.75,52.92,51.25
1422.3906316757202,53.75,53.33,51.25
1423.391931772232,54.17,53.33,51.67
1424.394037246704,54.17,53.33,52.08
1425.3952832221985,54.17,53.33,52.08
1426.397801399231,54.58,0.0,52.08
1427.3990941047668,55.0,53.33,53.33
1428.400969028473,55.0,53.33,53.33
1429.403154373169,55.42,53.75,53.33
1430.4060652256012,53.33,53.75,53.33
1431.4080700874329,55.83,54.17,53.33
1432.4100801944733,56.25,54.17,53.33
1433.4125652313232,56.25,54.58,53.33
1434.414868593216,56.67,54.58,53.33
1435.4172277450562,56.67,53.33,53.33
1436.4191589355469,57.08,55.42,53.75
1437.421810388565,57.5,55.42,54.17
1438.4242899417877,57.5,55.83,54.17
1439.4257280826569,57.92,56.25,54.58
1440.4283995628357,57.92,54.58,54.58
1441.4304139614105,58.33,56.25,55.0
1442.4320759773254,58.33,53.33,55.0
1443.434207201004,55.0,56.67,55.0
1444.4354507923126,58.33,53.75,55.42
1445.4367656707764,58.75,57.08,55.42
1446.4388782978058,58.75,57.08,55.42
1447.4408252239227,58.75,57.08,55.83
1448.4418997764587,58.75,57.08,55.83
1449.4441301822662,55.83,53.33,55.83
1450.4458239078522,55.83,54.17,55.83
1451.447578907013,59.17,57.08,55.83
1452.448776960373,59.17,57.5,55.83
1453.4516603946686,59.17,57.5,55.83
1454.4522919654846,59.17,57.5,55.83
1455.4552233219147,59.17,57.5,55.83
1456.455576658249,58.75,57.5,55.83
1457.4583954811096,58.75,57.5,55.83
1458.459225177765,58.75,57.5,55.83
1459.4614832401276,55.0,57.5,55.83
1460.463208436966,55.0,57.08,55.83
1461.4654376506805,58.75,57.08,55.83
1462.466638803482,58.33,57.08,55.83
1463.4690144062042,58.33,56.67,55.42
1464.4695785045624,58.33,56.67,55.42
1465.4724156856537,57.92,56.67,55.0
1466.4735589027405,57.92,55.0,55.0
1467.4755020141602,54.17,56.25,54.58
1468.4765393733978,57.5,55.83,54.58
1469.4788246154785,57.08,55.83,54.58
1470.4805798530579,57.08,55.42,54.17
1471.4835784435272,57.08,55.42,54.17
1472.4861752986908,56.67,55.0,53.75
1473.4874482154846,56.25,55.0,53.75
1474.489853143692,56.25,54.58,53.33
1475.4920525550842,56.25,54.58,53.33
1476.4944422245026,55.83,54.58,53.33
1477.4969959259033,55.83,54.17,53.33
1478.4990992546082,55.42,53.33,53.33
1479.5013604164124,55.42,54.17,53.33
1480.503308057785,53.33,53.75,53.33
1481.5057063102722,55.0,53.75,53.33
1482.508374452591,53.33,53.33,53.33
1483.5094196796417,55.0,53.33,53.33
1484.5111820697784,54.58,53.33,53.33
1485.5127255916595,53.33,53.33,53.33
1486.514924287796,54.58,53.33,53.33
1487.5160114765167,54.58,53.33,52.08
1488.5182888507843,54.58,0.0,52.08
1489.5197355747223,54.17,53.33,52.08
1490.5220153331757,54.17,53.33,51.67
1491.5226457118988,0.0,0.0,51.67
1492.5253427028656,53.75,0.0,51.67
1493.5267641544342,0.0,53.33,51.67
1494.5289421081543,53.75,53.33,51.25
1495.530208349228,0.42,53.33,51.25
1496.5326902866364,0.42,52.92,51.25
1497.5339663028717,53.33,51.25,51.25
1498.535357952118,53.33,51.25,51.25
1499.5370345115662,53.33,52.92,50.83
1500.5394732952118,0.0,52.92,50.83
1501.5409398078918,53.33,50.83,50.83
1502.5420517921448,53.33,50.83,50.83
1503.5438613891602,53.33,52.5,50.83
1504.5462019443512,53.33,52.5,50.83
1505.5478165149689,53.33,52.5,50.83
1506.5496191978455,53.33,50.0,50.42
1507.5512866973877,53.33,52.08,50.42
1508.5525283813477,53.33,52.08,50.42
1509.5543291568756,53.33,50.0,50.0
1510.5563595294952,53.33,51.67,50.0
1511.558551311493,53.33,50.0,50.0
1512.561228275299,53.33,51.67,49.58
1513.5633413791656,51.25,47.92,49.58
1514.5657093524933,51.25,51.25,49.17
1515.5680131912231,50.83,47.5,49.17
1516.570077419281,50.83,50.83,48.75
1517.5721502304077,47.08,50.83,48.75
1518.5748970508575,50.42,47.08,48.75
1519.577018737793,46.67,50.42,48.33
1520.579365491867,50.0,50.0,48.33
1521.5805633068085,49.58,50.0,47.92
1522.5833241939545,49.58,49.58,47.92
1523.5854487419128,49.17,49.58,47.5
1524.587173461914,49.17,49.17,47.5
1525.5885319709778,48.75,46.67,47.08
1526.5905215740204,48.75,47.08,47.08
1527.5923969745636,48.33,46.67,46.67
1528.5937530994415,48.33,48.33,46.67
1529.5961022377014,47.92,47.92,46.25
1530.5974361896515,41.25,41.25,46.25
1531.599843263626,47.5,47.5,45.83
1532.6004271507263,47.5,47.5,45.83
1533.6027781963348,47.08,47.08,45.42
1534.6045742034912,46.67,47.08,45.42
1535.606769323349,40.0,46.67,45.0
1536.6078579425812,45.0,46.67,45.0
1537.610424041748,46.25,46.25,44.58
1538.6113557815552,45.83,46.25,44.58
1539.6128957271576,45.83,44.17,44.17
1540.6148841381073,45.42,45.83,44.17
1541.6163947582245,45.42,45.42,43.75
1542.6179158687592,45.0,45.42,43.75
1543.620225429535,45.0,45.0,43.33
1544.621387720108,44.58,45.0,43.33
1545.6234676837921,44.58,44.58,42.92
1546.6249346733093,44.17,44.58,42.92
1547.626843214035,40.83,40.83,42.5
1548.6284844875336,43.75,44.17,42.5
1549.630208015442,43.75,43.75,42.08
1550.6323664188385,43.33,43.75,42.08
1551.633893251419,40.0,43.33,41.67
1552.6369590759277,42.92,43.33,41.67
1553.638347864151,40.83,41.25,41.25
1554.640947341919,42.5,42.5,41.25
1555.6434104442596,42.08,42.5,40.83
1556.645203113556,42.08,42.08,40.83
1557.6475744247437,42.08,42.08,40.42
1558.6497945785522,41.67,42.08,40.42
1559.6517271995544,40.0,41.67,40.42
1560.654377937317,41.25,41.67,40.0
1561.6566061973572,41.25,41.25,40.0
1562.658370733261,41.25,41.25,39.58
1563.6609654426575,27.5,41.25,39.58
1564.6631820201874,40.83,40.83,39.17
1565.6645138263702,40.42,40.83,39.17
1566.6668620109558,40.42,40.42,39.17
1567.6676745414734,40.42,40.42,39.17
1568.670160293579,40.0,27.08,38.75
1569.671207666397,40.0,27.08,38.75
1570.6733801364899,40.0,26.67,38.75
1571.6745507717133,39.58,40.0,38.33
1572.6766209602356,39.58,40.0,38.33
1573.6784408092499,39.58,39.58,38.33
1574.6806163787842,39.58,39.58,38.33
1575.6819469928741,37.5,39.58,37.92
1576.6834955215454,39.17,39.58,37.92
1577.6855144500732,39.17,39.58,37.92
1578.6877450942993,39.17,39.17,37.92
1579.6890451908112,39.17,37.5,37.92
1580.6905176639557,39.17,39.17,37.92
1581.6918170452118,38.75,39.17,37.92
1582.6947214603424,38.75,37.5,37.92
1583.6953303813934,38.75,39.17,37.5
1584.6974892616272,38.75,37.5,37.5
1585.699397802353,36.67,37.5,37.5
1586.7015223503113,38.75,39.17,37.5
1587.7022023200989,38.75,37.5,37.5
1588.7047414779663,38.75,39.17,37.5
1589.7060656547546,38.75,37.5,37.5
1590.7082045078278,38.75,37.5,37.92
1591.7094480991364,38.75,39.17,37.5
1592.7122554779053,37.08,39.17,37.92
1593.713722705841,38.75,39.17,37.92
1594.716608285904,38.75,39.17,37.92
1595.7184572219849,38.75,39.17,37.92
1596.7207369804382,39.17,39.17,37.92
1597.7231266498566,39.17,37.5,37.92
1598.725047826767,37.5,39.17,37.92
1599.7272169589996,39.17,39.58,37.92
1600.7300374507904,37.5,39.58,37.92
1601.731761932373,39.17,39.17,37.92
1602.7345542907715,37.5,39.58,37.92
1603.735904455185,39.17,39.58,37.92
1604.7382209300995,37.5,39.58,37.92
1605.740467786789,39.17,39.58,37.92
1606.7422456741333,39.17,39.58,37.92
1607.7440643310547,39.17,39.58,37.92
1608.7456359863281,39.17,37.92,37.92
1609.7479519844055,37.08,37.92,37.92
1610.7492458820343,38.75,39.17,37.92
1611.751484632492,38.75,37.5,37.92
1612.7525339126587,37.08,39.17,37.92
1613.7544765472412,38.75,39.17,37.92
1614.7558155059814,36.67,38.75,37.5
1615.758444070816,38.33,38.75,37.5
1616.7593636512756,36.67,36.67,37.5
1617.7621161937714,36.67,38.33,37.5
1618.7625575065613,37.92,38.33,37.08
1619.7655041217804,37.08,38.33,37.08
1620.7657160758972,37.92,38.33,37.08
1621.768479347229,36.67,37.92,36.67
1622.7692110538483,37.5,37.92,36.67
1623.7719168663025,36.67,36.67,36.67
1624.7733752727509,33.75,37.5,36.25
1625.7755479812622,37.08,34.17,36.25
1626.7765457630157,37.08,34.17,36.25
1627.778603553772,33.75,37.5,36.25
1628.7805411815643,33.33,37.08,35.83
1629.7821114063263,36.67,37.08,35.83
1630.7833678722382,36.67,33.33,35.83
1631.7854542732239,36.25,36.67,35.42
1632.7871057987213,36.25,33.33,35.42
1633.7891335487366,36.25,36.67,35.42
1634.7917838096619,36.25,36.67,35.0
1635.793869972229,35.0,36.25,35.0
1636.7960662841797,35.83,36.25,35.0
1637.798573732376,35.0,36.25,35.0
1638.8010258674622,35.42,35.83,35.0
1639.802559375763,35.42,35.83,34.58
1640.8049890995026,33.75,35.83,34.58
1641.8070957660675,35.42,35.83,34.58
1642.809306383133,33.33,35.42,34.58
1643.8115434646606,33.33,35.42,34.17
1644.8135364055634,35.0,35.42,34.17
1645.8163027763367,35.0,35.42,34.17
1646.818604707718,33.33,35.0,33.75
1647.8200135231018,34.58,35.0,33.75
1648.8218507766724,34.58,35.0,33.75
1649.8232321739197,34.58,35.0,33.75
1650.8256721496582,34.58,35.0,33.75
1651.8266816139221,34.17,34.58,33.33
1652.828335762024,34.17,33.33,33.33
1653.8299899101257,33.33,33.33,33.33
1654.8320195674896,34.17,33.33,33.33
1655.8340048789978,33.75,34.17,32.92
1656.8357846736908,27.08,34.17,32.92
1657.8373334407806,33.75,34.17,32.92
1658.8392255306244,33.75,34.17,32.92
1659.8400971889496,26.67,33.75,32.5
1660.8422827720642,33.33,26.67,32.5
1661.8438544273376,33.33,26.67,32.5
1662.8457245826721,33.33,26.67,32.5
1663.847796678543,33.33,33.75,32.5
1664.8496189117432,33.33,33.33,32.08
1665.850699186325,32.92,33.33,32.08
1666.85333776474,32.92,33.33,32.08
1667.8546316623688,32.92,33.33,32.08
1668.8561322689056,32.92,33.33,32.08
1669.8579666614532,32.92,33.33,32.08
1670.8599545955658,32.92,33.33,32.08
1671.8615324497223,32.92,33.33,32.08
1672.8633441925049,32.92,33.33,32.08
1673.8641147613525,32.5,32.92,31.67
1674.867265701294,32.5,32.92,31.67
1675.8686842918396,32.5,31.67,31.67
1676.8711745738983,32.5,31.67,31.67
1677.8734498023987,31.67,32.92,31.67
1678.8757710456848,32.5,31.67,31.67
1679.8782892227173,32.5,31.67,31.67
1680.8803956508636,32.5,32.92,31.67
1681.882342338562,32.5,32.92,31.67
1682.8846061229706,32.5,32.5,31.67
1683.8868913650513,30.83,32.5,31.25
1684.8895952701569,32.08,32.5,31.67
1685.891616344452,32.5,32.5,31.25
1686.8933670520782,30.83,32.5,31.25
1687.8957660198212,32.08,32.5,31.67
1688.8968615531921,32.08,32.5,31.25
1689.9000551700592,32.08,32.5,31.25
1690.9005918502808,32.08,32.5,31.25
1691.903413772583,32.08,30.83,31.25
1692.9037761688232,32.08,32.5,31.25
1693.9067792892456,30.42,32.5,31.25
1694.9071235656738,32.08,32.5,31.25
1695.9097623825073,32.08,32.5,31.25
1696.9109942913055,32.08,32.5,31.25
1697.9132692813873,32.08,32.5,31.25
1698.9144895076752,31.67,32.5,31.25
1699.9171543121338,31.67,32.08,31.25
1700.9173729419708,31.67,32.08,30.83
1701.9206066131592,31.67,32.08,30.83
1702.9217116832733,31.67,32.08,30.83
1703.9233257770538,31.25,31.67,30.83
1704.9251866340637,31.25,31.67,30.42
1705.9271161556244,31.25,31.67,30.42
1706.928719997406,31.25,31.67,30.42
1707.930273771286,30.83,31.25,30.42
1708.9316639900208,30.83,31.25,30.0
1709.934410572052,30.83,31.25,30.0
1710.9355962276459,30.83,31.25,30.0
1711.9379029273987,30.83,30.83,30.0
1712.9392368793488,30.42,30.83,30.0
1713.9413409233093,30.42,30.83,30.0
1714.9422359466553,30.42,30.83,29.58
1715.9445021152496,30.42,30.83,29.58
1716.9463596343994,30.42,30.83,29.58
1717.9487419128418,30.42,30.83,29.58
1718.9511506557465,30.42,30.83,29.58
1719.9535744190216,30.42,30.83,29.58
1720.9559981822968,27.08,30.83,29.58
1721.958421945572,30.42,30.83,29.58
1722.9598608016968,30.42,30.83,29.58
1723.9622700214386,30.0,30.42,29.58
1724.964694261551,30.0,30.42,29.58
1725.967215538025,30.0,30.42,29.58
1726.9686555862427,30.0,30.42,29.58
1727.9710919857025,30.0,30.42,29.17
1728.973555803299,30.0,30.42,29.17
1729.9750311374664,26.67,30.42,29.17
1730.9773898124695,30.0,30.42,29.17
1731.9785912036896,26.67,30.42,29.17
1732.9801278114319,30.0,30.42,29.17
1733.981601715088,30.0,30.42,29.17
1734.983803987503,26.67,30.42,29.17
1735.9850108623505,30.0,30.42,29.17
1736.987120628357,26.67,30.42,29.17
1737.988496541977,30.0,30.42,29.17
1738.9904782772064,30.0,26.67,29.17
1739.9924652576447,30.0,30.42,29.17
1740.994948387146,30.0,30.42,29.17
1741.9954814910889,26.67,30.42,29.17
1742.9980981349945,30.0,30.42,29.17
1743.999392747879,30.0,30.42,29.17
1745.0009384155273,29.58,30.0,29.17
1746.0020949840546,29.58,30.0,29.17
1747.0049402713776,29.17,30.0,29.17
1748.0062763690948,29.17,30.0,29.17
1749.0081655979156,29.58,30.0,29.17
1750.008896112442,29.58,30.0,29.17
1751.0120012760162,28.75,27.5,27.92
1752.01305270195,28.75,29.17,27.92
1753.014993429184,28.75,29.17,27.92
1754.0164711475372,28.33,27.08,27.92
1755.0183553695679,28.33,28.75,27.92
1756.0194993019104,26.67,28.75,27.92
1757.0218465328217,28.33,27.08,27.92
1758.0241286754608,28.33,27.08,27.92
1759.0269963741302,28.33,26.67,27.5
1760.028749704361,28.33,27.08,27.92
1761.0313091278076,28.33,28.75,27.92
1762.0331847667694,28.33,28.75,27.5
1763.0356407165527,28.33,28.75,27.5
1764.0381560325623,28.33,26.67,27.5
1765.0398120880127,28.33,28.75,27.5
1766.0425007343292,28.33,26.67,27.5
1767.0439820289612,26.67,28.75,27.5
1768.0472362041473,26.67,28.75,27.5
1769.0487761497498,28.33,28.75,27.5
1770.051466703415,28.33,26.67,27.5
1771.0523626804352,28.33,28.75,27.5
1772.0546126365662,27.92,26.67,27.5
1773.0561265945435,27.92,28.33,27.5
1774.0577924251556,27.92,26.67,27.5
1775.0595288276672,27.92,26.67,27.5
1776.0613832473755,27.92,26.67,27.08
1777.0629642009735,27.92,28.33,27.08
1778.064736366272,27.08,28.33,27.08
1779.0666251182556,27.08,28.33,27.08
1780.0686485767365,27.92,26.67,27.08
1781.070133447647,27.92,28.33,27.08
1782.0714120864868,27.92,28.33,27.08
1783.0734558105469,27.92,26.67,27.08
1784.0751039981842,27.08,27.92,27.08
1785.076504945755,27.5,27.08,27.08
1786.0788187980652,26.67,27.92,27.08
1787.0800070762634,26.67,27.92,27.08
1788.0819339752197,27.5,27.92,27.08
1789.0836741924286,26.67,27.92,27.08
1790.0859773159027,27.5,27.08,27.08
1791.0871126651764,27.5,27.92,27.08
1792.0892162322998,27.5,27.08,27.08
1793.090592622757,27.5,26.67,26.67
1794.0925285816193,27.5,26.67,26.67
1795.0940449237823,27.5,27.92,26.67
1796.0958530902863,27.5,26.67,26.67
1797.0974197387695,27.5,27.92,26.67
1798.0997958183289,27.08,27.92,26.67
1799.1019287109375,26.67,27.5,26.67
1800.104162454605,27.08,26.67,26.67
1801.1065762043,27.08,26.67,26.67
1802.1089584827423,27.08,27.5,26.67
1803.11097574234,27.08,27.5,26.25
1804.112587928772,27.08,0.83,26.25
1805.1149144172668,27.08,27.5,26.25
1806.1170296669006,0.0,27.5,26.25
1807.1197283267975,26.67,27.08,26.25
1808.121784210205,26.67,27.08,26.25
1809.124031305313,26.67,27.08,26.25
1810.1265530586243,26.67,27.08,25.83
1811.1285095214844,0.0,27.08,25.83
1812.1304676532745,0.0,27.08,25.83
1813.132117509842,26.67,27.08,25.83
1814.1334767341614,0.0,26.67,25.83
1815.1355612277985,26.25,26.67,25.83
1816.1372961997986,25.83,0.0,25.83
1817.1391625404358,25.83,0.0,25.83
1818.1403477191925,26.25,0.0,25.83
1819.142261505127,26.25,0.0,25.83
1820.143856048584,26.25,0.0,25.83
1821.1458473205566,25.83,26.67,25.83
1822.1470048427582,26.25,0.0,25.83
1823.149657011032,26.25,0.0,25.83
1824.1504271030426,26.25,0.0,25.83
1825.1526317596436,26.25,0.0,25.83
1826.1545841693878,26.25,26.67,25.42
1827.156144618988,26.25,0.0,25.42
1828.1573469638824,25.42,26.67,25.42
1829.1597084999084,25.42,0.0,25.42
1830.1607916355133,25.42,0.0,25.42
1831.1634922027588,25.42,26.67,25.42
1832.1642892360687,26.25,0.0,25.42
1833.1671981811523,25.42,0.0,25.42
1834.1681625843048,25.42,0.0,25.42
1835.1703329086304,26.25,0.0,25.42
1836.171234846115,25.42,26.67,25.42
1837.1741337776184,25.0,25.42,25.42
1838.1755876541138,25.83,25.42,25.42
1839.1770298480988,25.0,26.67,25.42
1840.179860830307,25.0,26.25,25.42
1841.181310892105,25.83,25.42,25.42
1842.1833872795105,25.0,0.0,25.42
1843.1858179569244,25.0,25.42,25.42
1844.1886348724365,25.83,25.42,25.42
1845.1907029151917,25.0,25.42,25.42
1846.1933393478394,25.0,0.0,25.42
1847.1948058605194,25.83,0.0,25.42
1848.1973505020142,25.83,0.0,25.42
1849.199419260025,25.42,0.0,25.42
1850.2024505138397,25.42,25.42,25.42
1851.2038645744324,25.42,0.0,25.42
1852.2065253257751,25.42,26.67,25.42
1853.2073514461517,25.42,0.0,25.42
1854.2094249725342,25.42,0.0,25.42
1855.210842847824,25.42,0.0,25.42
1856.2136850357056,25.83,0.0,25.83
1857.2138531208038,25.42,0.0,25.42
1858.2168219089508,25.83,0.0,25.83
1859.2175831794739,25.83,0.0,25.83
1860.2202334403992,25.83,0.0,25.83
1861.221536397934,25.83,0.0,25.83
1862.2232983112335,25.83,0.0,25.83
1863.2244083881378,25.83,0.0,25.83
1864.2269122600555,25.83,0.0,25.83
1865.228754043579,25.83,0.0,25.83
1866.23042345047,25.83,0.0,25.83
1867.231600522995,25.0,0.0,25.42
1868.2342610359192,25.0,0.0,25.42
1869.235490322113,25.0,0.0,25.42
1870.2369148731232,25.0,25.42,25.42
1871.2384037971497,25.0,25.42,25.42
1872.2408106327057,25.0,25.42,25.42
1873.2420291900635,25.0,25.0,25.0
1874.2443447113037,25.0,25.0,25.0
1875.2460210323334,25.0,25.0,25.0
1876.2478835582733,25.0,25.0,25.0
1877.2487728595734,25.0,25.0,25.0
1878.2514653205872,25.0,25.0,25.0
1879.2527103424072,23.33,24.17,24.58
1880.2551057338715,23.33,23.75,24.58
1881.2571518421173,23.33,23.75,24.58
1882.259379863739,23.33,23.75,24.58
1883.2614278793335,23.33,23.75,24.58
1884.2640736103058,23.33,23.75,24.58
1885.2654974460602,24.17,23.33,24.17
1886.26793217659,24.17,23.33,24.17
1887.2703576087952,24.17,23.33,24.17
1888.2727193832397,24.17,23.33,24.17
1889.275307416916,24.17,23.33,24.17
1890.2777016162872,24.17,23.33,24.17
1891.2795884609222,24.17,23.33,24.17
1892.2817828655243,24.17,23.33,24.17
1893.2841362953186,24.17,23.33,24.17
1894.2849712371826,23.33,23.33,23.75
1895.287430047989,23.33,23.75,23.75
1896.2890367507935,23.33,23.75,23.75
1897.2907767295837,23.33,23.75,23.75
