t,L_1,L_2,L_3
59.81843566894531,674.17,677.5,647.5
60.821227073669434,674.17,677.5,647.5
61.821762561798096,674.17,677.5,647.5
62.82418966293335,673.33,677.5,647.5
63.82478713989258,673.33,676.67,646.67
64.82758378982544,673.33,676.67,646.67
65.82868242263794,673.33,677.5,647.5
66.83048129081726,674.17,675.83,642.5
67.8322525024414,673.33,675.83,642.5
68.83425569534302,674.17,677.5,646.67
69.8352313041687,673.33,677.5,647.5
70.83825850486755,673.33,676.67,646.67
71.83826065063477,673.33,676.67,646.67
72.84140419960022,673.33,676.67,646.67
73.84316301345825,673.33,677.5,647.5
74.84553122520447,673.33,677.5,647.5
75.84817004203796,674.17,677.5,647.5
76.85046911239624,673.33,676.67,646.67
77.85296607017517,673.33,676.67,646.67
78.85538053512573,673.33,676.67,646.67
79.85736751556396,673.33,677.5,647.5
80.85931968688965,673.33,677.5,647.5
81.8620958328247,673.33,676.67,646.67
82.86297178268433,673.33,676.67,646.67
83.86621618270874,673.33,676.67,646.67
84.8679130077362,673.33,676.67,646.67
85.87074875831604,673.33,677.5,647.5
86.87217092514038,673.33,677.5,647.5
87.87425112724304,673.33,677.5,647.5
88.87478017807007,673.33,676.67,646.67
89.87684392929077,673.33,676.67,646.67
90.87790131568909,673.33,676.67,646.67
91.88094997406006,673.33,676.67,646.67
92.88165760040283,673.33,677.5,647.5
93.88373494148254,673.33,677.5,647.5
94.88473749160767,673.33,676.67,646.67
95.88790726661682,673.33,676.67,646.67
96.88851284980774,673.33,676.67,646.67
97.89075660705566,673.33,676.67,646.67
98.89341855049133,673.33,676.67,646.67
99.89452958106995,673.33,676.67,646.67
100.89605593681335,673.33,676.67,646.67
101.89828991889954,673.33,676.67,646.67
102.89896011352539,673.33,676.67,646.67
103.90145587921143,673.33,676.67,646.67
104.9024064540863,673.33,676.67,646.67
105.90465927124023,673.33,676.67,646.67
106.90605854988098,673.33,676.67,646.67
107.90833330154419,673.33,676.67,646.67
108.90954208374023,673.33,676.67,646.67
109.91125440597534,673.33,676.67,646.67
110.91253781318665,673.33,676.67,646.67
111.91524147987366,673.33,676.67,646.67
112.916583776474,673.33,676.67,646.67
113.91811156272888,673.33,676.67,646.67
114.92080116271973,673.33,676.67,646.67
115.9233615398407,673.33,676.67,646.67
116.92604851722717,673.33,676.67,646.67
117.92786383628845,673.33,676.67,646.67
118.9298951625824,673.33,676.67,646.67
119.93218898773193,673.33,676.67,646.67
120.93533325195312,673.33,676.67,646.67
121.93697738647461,674.17,675.83,646.67
122.93858575820923,674.17,675.83,646.67
123.94132947921753,673.33,676.67,646.67
124.94339728355408,673.33,676.67,646.67
125.94550442695618,674.17,675.83,646.67
126.94766497612,674.17,675.83,646.67
127.9492838382721,674.17,675.83,646.67
128.95125031471252,674.17,675.83,646.67
129.9524757862091,674.17,675.83,646.67
130.95429348945618,673.33,676.67,646.67
131.9558458328247,674.17,675.83,646.67
132.9592068195343,674.17,675.83,646.67
133.9593596458435,674.17,675.83,646.67
134.9623830318451,674.17,675.83,646.67
135.96320629119873,674.17,675.83,646.67
136.96531081199646,673.33,676.67,646.67
137.9665822982788,644.17,670.83,644.17
138.96921300888062,680.0,681.67,653.33
139.96961379051208,680.0,683.33,666.67
140.97289443016052,445.0,605.0,443.33
141.9729573726654,426.67,655.83,640.0
142.97574877738953,426.67,645.83,640.83
143.9766697883606,426.67,647.5,433.33
144.9787917137146,433.33,646.67,640.0
145.9802713394165,650.0,652.5,645.0
146.98269152641296,640.0,653.33,640.0
147.98332691192627,0.0,0.83,0.83
148.98500084877014,427.5,642.5,0.0
149.98685431480408,426.67,640.0,640.0
150.9889531135559,428.33,645.0,645.0
151.99050998687744,640.0,640.0,640.0
152.99311637878418,660.0,660.0,640.0
153.99412202835083,640.83,667.5,640.0
154.9963104724884,448.33,662.5,648.33
155.99823355674744,66.67,66.67,66.67
157.0011224746704,54.17,589.17,589.17
158.00308561325073,0.0,430.83,430.83
159.00519585609436,640.0,653.33,653.33
160.00824737548828,693.33,694.17,640.83
161.00922966003418,640.0,681.67,655.0
162.01150965690613,647.5,660.83,440.83
163.01473832130432,428.33,441.67,441.67
164.0164909362793,430.0,444.17,444.17
165.018648147583,431.67,445.0,445.0
166.02095746994019,430.0,443.33,443.33
167.02260398864746,428.33,441.67,441.67
168.02576637268066,426.67,440.0,440.0
169.02598357200623,431.67,445.0,445.0
170.02962064743042,430.0,444.17,444.17
171.03074169158936,431.67,445.0,445.0
172.03220629692078,428.33,441.67,441.67
173.03408408164978,428.33,441.67,441.67
174.03536558151245,428.33,441.67,441.67
175.03660464286804,426.67,440.0,440.0
176.03939533233643,428.33,441.67,441.67
177.04027342796326,428.33,441.67,441.67
178.0430006980896,430.0,444.17,444.17
179.04419207572937,430.0,443.33,443.33
180.04574012756348,430.0,443.33,443.33
181.04763460159302,428.33,441.67,441.67
182.0500590801239,428.33,441.67,441.67
183.05054998397827,428.33,441.67,441.67
184.05272912979126,428.33,441.67,441.67
185.0543508529663,428.33,441.67,441.67
186.05679059028625,428.33,428.33,441.67
187.05771398544312,428.33,428.33,441.67
188.05964040756226,428.33,441.67,441.67
189.06113243103027,428.33,442.5,442.5
190.06288623809814,428.33,442.5,442.5
191.0650086402893,430.0,430.0,443.33
192.06743907928467,430.0,430.0,443.33
193.06793999671936,428.33,428.33,441.67
194.0702497959137,428.33,428.33,441.67
195.07125735282898,428.33,428.33,441.67
196.07339906692505,428.33,428.33,441.67
197.07616329193115,428.33,428.33,441.67
198.07866835594177,426.67,426.67,440.83
199.0803246498108,430.0,430.0,443.33
200.08282232284546,430.0,430.0,443.33
201.08501172065735,430.0,430.0,443.33
202.08765172958374,431.67,431.67,445.0
203.08951330184937,431.67,431.67,445.0
204.09203171730042,430.0,430.0,443.33
205.09354043006897,430.0,430.0,443.33
206.09597969055176,430.0,430.0,443.33
207.0979127883911,431.67,431.67,445.0
208.10132837295532,431.67,431.67,445.0
209.10275292396545,431.67,431.67,445.0
210.10492253303528,431.67,431.67,445.0
211.10734343528748,431.67,431.67,445.0
212.1079659461975,431.67,431.67,445.0
213.11019229888916,430.0,443.33,443.33
214.11120438575745,430.0,430.0,443.33
215.113685131073,430.0,430.0,443.33
216.11390662193298,430.0,443.33,443.33
217.11641263961792,428.33,441.67,441.67
218.1177966594696,428.33,441.67,441.67
219.12059950828552,428.33,441.67,441.67
220.12142086029053,428.33,441.67,441.67
221.12388944625854,430.0,443.33,443.33
222.12495827674866,430.0,430.0,443.33
223.12704992294312,430.0,430.0,443.33
224.12787199020386,430.0,430.0,443.33
225.1310465335846,431.67,445.0,445.0
226.1316659450531,431.67,431.67,445.0
227.13380908966064,431.67,445.0,445.0
228.1350712776184,430.0,444.17,444.17
229.13794946670532,431.67,445.0,445.0
230.13913536071777,430.0,443.33,443.33
231.1406536102295,430.0,443.33,443.33
232.14212846755981,430.0,443.33,443.33
233.14401197433472,430.0,443.33,443.33
234.1456184387207,426.67,440.0,440.0
235.14802527427673,427.5,440.83,440.83
236.14958691596985,427.5,440.83,440.83
237.15123796463013,430.0,443.33,443.33
238.15410900115967,430.0,443.33,443.33
239.1555197238922,426.67,440.0,440.0
240.15789556503296,430.0,443.33,443.33
241.15972065925598,427.5,440.83,440.83
242.16250610351562,427.5,440.83,440.83
243.1649684906006,426.67,440.0,440.0
244.16662764549255,426.67,440.0,440.0
245.16883635520935,427.5,440.83,440.83
246.1717393398285,427.5,440.83,440.83
247.17368578910828,426.67,440.0,440.0
248.17593812942505,426.67,440.0,440.0
249.17812991142273,426.67,440.0,440.0
250.17988872528076,427.5,440.83,440.83
251.18179893493652,426.67,440.83,440.83
252.18424153327942,427.5,440.83,440.83
253.18565201759338,426.67,440.83,440.83
254.187518119812,427.5,440.83,440.83
255.18894171714783,427.5,440.83,440.83
256.19052147865295,427.5,440.83,440.83
257.19174885749817,426.67,440.83,440.83
258.19433665275574,426.67,440.83,440.83
259.19533467292786,426.67,440.83,440.83
260.19746589660645,426.67,440.83,440.83
261.20004057884216,427.5,440.83,440.83
262.20165967941284,427.5,440.83,440.83
263.2022876739502,427.5,440.83,440.83
264.2043082714081,426.67,440.83,440.83
265.2057476043701,426.67,440.83,440.83
266.20747327804565,426.67,440.83,440.83
267.2098972797394,428.33,441.67,441.67
268.2113218307495,428.33,441.67,441.67
269.2131624221802,426.67,440.0,440.0
270.21516728401184,426.67,440.0,440.0
271.2164454460144,426.67,440.0,440.0
272.21895480155945,426.67,440.83,440.83
273.2198097705841,426.67,440.0,440.0
274.2226502895355,427.5,440.83,440.83
275.2233774662018,427.5,440.83,440.83
276.2252776622772,426.67,440.83,440.83
277.2265946865082,427.5,440.83,440.83
278.22847390174866,426.67,440.83,440.83
279.230562210083,427.5,440.83,440.83
280.2329878807068,427.5,440.83,440.83
281.2354099750519,426.67,440.0,440.0
282.23784947395325,427.5,440.83,440.83
283.2401866912842,426.67,440.83,440.83
284.24253821372986,426.67,440.0,440.0
285.244606256485,426.67,440.0,440.0
286.2462558746338,426.67,440.0,440.0
287.24888706207275,427.5,440.83,440.83
288.25134897232056,427.5,440.83,440.83
289.25377321243286,426.67,440.83,440.83
290.2559356689453,427.5,440.83,440.83
291.2583432197571,430.0,443.33,443.33
292.25933361053467,430.0,443.33,443.33
293.26106786727905,430.0,443.33,443.33
294.26272654533386,430.0,443.33,443.33
295.2651832103729,430.0,443.33,443.33
296.26588010787964,430.0,443.33,443.33
297.26789689064026,430.83,444.17,444.17
298.2698690891266,430.83,444.17,444.17
299.27229356765747,430.83,444.17,444.17
300.2727324962616,430.83,444.17,444.17
301.27555227279663,430.0,443.33,443.33
302.2760720252991,430.83,444.17,444.17
303.27850008010864,430.83,444.17,444.17
304.2799334526062,430.0,443.33,443.33
305.2823574542999,430.0,443.33,443.33
306.2833340167999,430.0,443.33,443.33
307.28538703918457,427.5,440.83,440.83
308.28734517097473,426.67,440.0,440.0
309.289350271225,427.5,440.83,440.83
310.29027342796326,427.5,440.83,440.83
311.29252195358276,427.5,440.83,440.83
312.294490814209,430.0,443.33,443.33
313.29545640945435,430.0,443.33,443.33
314.2974445819855,430.0,443.33,443.33
315.2996814250946,430.0,443.33,443.33
316.30070781707764,430.0,443.33,443.33
317.3031470775604,430.0,443.33,443.33
318.3043866157532,430.0,443.33,443.33
319.30575299263,430.0,443.33,443.33
320.3081862926483,430.0,443.33,443.33
321.3106634616852,430.0,443.33,443.33
322.31272292137146,430.0,443.33,443.33
323.31468319892883,430.0,443.33,443.33
324.3179488182068,430.0,443.33,443.33
325.3203275203705,430.0,443.33,443.33
326.3218493461609,430.83,444.17,444.17
327.3243958950043,430.83,444.17,444.17
328.32639741897583,426.67,440.0,440.0
329.3291606903076,426.67,440.0,440.0
330.33057737350464,427.5,440.83,440.83
331.33371925354004,427.5,440.83,440.83
332.3356533050537,426.67,440.0,440.0
333.33687114715576,427.5,440.83,440.83
334.33930492401123,426.67,440.0,440.0
335.34028720855713,426.67,440.0,440.0
336.34227895736694,426.67,440.0,440.0
337.3437566757202,426.67,440.0,440.0
338.3457524776459,430.83,444.17,444.17
339.3471827507019,430.0,443.33,443.33
340.3496880531311,430.0,443.33,443.33
341.35074400901794,430.0,443.33,443.33
342.3521704673767,430.0,443.33,443.33
343.3542559146881,427.5,440.83,440.83
344.35635924339294,427.5,440.83,440.83
345.3571546077728,427.5,440.83,440.83
346.35934019088745,427.5,440.83,440.83
347.36138439178467,427.5,440.83,440.83
348.3636031150818,427.5,440.83,440.83
349.36458134651184,427.5,440.83,440.83
350.3671910762787,427.5,440.83,440.83
351.36737036705017,427.5,440.83,440.83
352.3704471588135,427.5,440.83,440.83
353.37131214141846,427.5,440.83,440.83
354.3743016719818,426.67,440.0,440.0
355.3743476867676,427.5,440.83,440.83
356.3773765563965,427.5,440.83,440.83
357.3786897659302,427.5,440.83,440.83
358.38005352020264,430.0,443.33,443.33
359.38157320022583,430.0,443.33,443.33
360.3840157985687,430.0,443.33,443.33
361.3862566947937,430.0,443.33,443.33
362.38856768608093,430.0,443.33,443.33
363.39106130599976,430.0,443.33,443.33
364.39292645454407,430.0,443.33,443.33
365.3948473930359,430.0,443.33,443.33
366.39757776260376,427.5,440.83,440.83
367.4000015258789,426.67,441.67,441.67
368.40142822265625,426.67,440.0,440.0
369.404376745224,427.5,440.83,440.83
370.4062645435333,430.0,443.33,443.33
371.40878105163574,427.5,440.83,440.83
372.4102294445038,427.5,440.83,440.83
373.4126527309418,426.67,440.83,440.83
374.41384863853455,427.5,440.83,440.83
375.4162702560425,427.5,440.83,440.83
376.4174129962921,427.5,440.83,440.83
377.42075967788696,427.5,440.83,440.83
378.42118859291077,427.5,440.83,440.83
379.4241704940796,427.5,440.83,440.83
380.42468905448914,427.5,440.83,440.83
381.42666888237,426.67,440.0,440.0
382.42867946624756,426.67,440.0,440.0
383.43043208122253,427.5,440.83,440.83
384.43139362335205,427.5,440.83,440.83
385.434050321579,427.5,440.83,440.83
386.4355490207672,427.5,440.83,440.83
387.43719029426575,427.5,440.83,440.83
388.4384641647339,427.5,440.83,440.83
389.4408869743347,430.0,443.33,443.33
390.4423122406006,427.5,440.83,440.83
391.4436740875244,430.0,443.33,443.33
392.4461073875427,430.0,443.33,443.33
393.44755601882935,430.0,443.33,443.33
394.44856882095337,430.0,443.33,443.33
395.45076966285706,430.0,443.33,443.33
396.45219588279724,430.0,443.33,443.33
397.45619201660156,426.67,440.0,440.0
398.45528864860535,430.0,443.33,443.33
399.45844626426697,427.5,440.83,440.83
400.4587378501892,430.0,443.33,443.33
401.461473941803,427.5,440.83,440.83
402.4641149044037,427.5,440.83,440.83
403.4665365219116,427.5,440.83,440.83
404.4677495956421,426.67,440.0,440.0
405.4711720943451,426.67,440.0,440.0
406.4731328487396,427.5,440.83,440.83
407.4753267765045,427.5,440.83,440.83
408.4774696826935,426.67,440.0,440.0
409.479261636734,426.67,440.0,440.0
410.4822289943695,426.67,440.0,440.0
411.484201669693,426.67,440.0,440.0
412.4871346950531,426.67,440.0,440.0
413.4884023666382,426.67,440.0,440.0
414.4904692173004,426.67,440.0,440.0
415.49151253700256,426.67,440.0,440.0
416.49382281303406,426.67,440.0,440.0
417.49503564834595,426.67,440.0,440.0
418.4970266819,426.67,440.0,440.0
419.4990849494934,426.67,440.0,440.0
420.5003192424774,426.67,440.0,440.0
421.5020158290863,426.67,440.0,440.0
422.5046000480652,426.67,440.0,440.0
423.5060188770294,426.67,440.0,440.0
424.5081000328064,426.67,440.0,440.0
425.5091915130615,426.67,440.0,440.0
426.5113503932953,426.67,440.0,440.0
427.5123493671417,426.67,440.0,440.0
428.51532435417175,426.67,440.0,440.0
429.5163085460663,426.67,440.0,440.0
430.51850271224976,426.67,440.0,440.0
431.5196359157562,426.67,440.0,440.0
432.52206158638,426.67,440.0,440.0
433.52307653427124,426.67,440.0,440.0
434.52519965171814,426.67,440.0,440.0
435.52714705467224,426.67,440.0,440.0
436.5288155078888,426.67,440.0,440.0
437.52959179878235,426.67,440.0,440.0
438.53201365470886,426.67,440.0,440.0
439.5332260131836,426.67,440.0,440.0
440.5352625846863,426.67,440.0,440.0
441.53673243522644,426.67,440.0,440.0
442.5394015312195,426.67,440.0,440.0
443.54106736183167,426.67,440.0,440.0
444.5436613559723,426.67,440.0,440.0
445.54608392715454,426.67,440.0,440.0
446.54804730415344,426.67,440.0,440.0
447.5503282546997,426.67,440.0,440.0
448.5524899959564,426.67,440.0,440.0
449.5546717643738,426.67,440.0,440.0
450.55709314346313,426.67,440.0,440.0
451.55934596061707,426.67,440.0,440.0
452.56129932403564,426.67,440.0,440.0
453.56430649757385,426.67,440.0,440.0
454.5654032230377,426.67,440.0,440.0
455.5681631565094,426.67,440.0,440.0
456.5691795349121,426.67,440.0,440.0
457.57213854789734,426.67,440.0,440.0
458.5733263492584,426.67,440.0,440.0
459.5755431652069,426.67,440.0,440.0
460.57609009742737,426.67,440.0,440.0
461.5785048007965,427.5,440.83,440.83
462.5799310207367,427.5,440.83,440.83
463.5816431045532,426.67,440.0,440.0
464.5830545425415,426.67,440.0,440.0
465.5851619243622,426.67,440.0,440.0
466.58694291114807,426.67,440.0,440.0
467.58926725387573,427.5,440.83,440.83
468.59023880958557,427.5,440.83,440.83
469.59194016456604,427.5,440.83,440.83
470.5939054489136,426.67,440.0,440.0
471.5959105491638,426.67,440.0,440.0
472.5968585014343,426.67,440.0,440.0
473.59857654571533,426.67,440.0,440.0
474.6009740829468,427.5,440.83,440.83
475.60312056541443,427.5,440.83,440.83
476.60444235801697,427.5,440.83,440.83
477.605877161026,427.5,440.83,440.83
478.607054233551,426.67,440.0,440.0
479.61006450653076,426.67,440.0,440.0
480.6110963821411,427.5,440.83,440.83
481.6128611564636,427.5,440.83,440.83
482.6140215396881,427.5,440.83,440.83
483.61706614494324,427.5,440.83,440.83
484.6190094947815,427.5,440.83,440.83
485.62097358703613,427.5,440.83,440.83
486.623158454895,426.67,440.0,440.0
487.6252324581146,427.5,440.83,440.83
488.6275222301483,427.5,440.83,440.83
489.62994503974915,427.5,440.83,440.83
490.6321749687195,427.5,440.83,440.83
491.6353623867035,426.67,426.67,440.83
492.63704109191895,426.67,426.67,440.83
493.6392590999603,427.5,427.5,440.83
494.6412208080292,427.5,427.5,440.83
495.64341974258423,427.5,427.5,440.83
496.6458435058594,427.5,427.5,440.83
497.6463580131531,427.5,427.5,440.83
498.64879155158997,426.67,426.67,440.0
499.6498510837555,427.5,427.5,440.83
500.6526312828064,427.5,427.5,440.83
501.65343737602234,427.5,427.5,440.83
502.65682792663574,427.5,427.5,440.83
503.657940864563,427.5,440.83,440.83
504.6598527431488,427.5,427.5,440.83
505.6607265472412,427.5,440.83,440.83
506.6633450984955,427.5,427.5,440.83
507.664274930954,427.5,440.83,440.83
508.66668176651,427.5,440.83,440.83
509.66710686683655,427.5,440.83,440.83
510.66935873031616,426.67,426.67,440.0
511.6707842350006,426.67,440.83,440.83
512.6737606525421,427.5,440.83,440.83
513.6739673614502,426.67,440.0,440.0
514.6761901378632,426.67,440.83,440.83
515.6773066520691,427.5,440.83,440.83
516.6797375679016,426.67,440.0,440.0
517.6817970275879,427.5,440.83,440.83
518.6829972267151,426.67,440.0,440.0
519.6849780082703,427.5,440.83,440.83
520.6870958805084,427.5,440.83,440.83
521.6881217956543,427.5,440.83,440.83
522.6903550624847,426.67,440.0,440.0
523.6917777061462,426.67,440.0,440.0
524.6939158439636,426.67,440.0,440.0
525.6968772411346,426.67,440.0,440.0
526.6988482475281,426.67,440.0,440.0
527.7008402347565,426.67,440.0,440.0
528.7029399871826,426.67,440.0,440.0
529.7051794528961,426.67,440.0,440.0
530.7080383300781,426.67,440.0,440.0
531.7092325687408,426.67,440.0,440.0
532.7117624282837,426.67,440.0,440.0
533.7137575149536,426.67,440.0,440.0
534.7159786224365,426.67,440.0,440.0
535.7183661460876,426.67,440.0,440.0
536.7211508750916,426.67,440.0,440.0
537.7227478027344,426.67,440.0,440.0
538.72376537323,426.67,440.0,440.0
539.7266149520874,426.67,440.0,440.0
540.7276992797852,427.5,440.83,440.83
541.7297492027283,426.67,440.0,440.0
542.7312054634094,426.67,440.0,440.0
543.7353663444519,426.67,440.0,440.0
544.734500169754,426.67,440.0,440.0
545.7375390529633,426.67,440.0,440.0
546.7379717826843,426.67,440.0,440.0
547.7401564121246,427.5,440.83,440.83
548.7412412166595,426.67,440.0,440.0
549.7438292503357,426.67,440.0,440.0
550.7449727058411,426.67,440.0,440.0
551.7470047473907,426.67,440.0,440.0
552.7480640411377,426.67,440.0,440.0
553.7510409355164,426.67,440.0,440.0
554.7522585391998,426.67,440.0,440.0
555.7545564174652,426.67,440.0,440.0
556.7549705505371,426.67,426.67,440.0
557.7580704689026,426.67,440.0,440.0
558.758469581604,426.67,426.67,440.0
559.7611541748047,426.67,426.67,440.0
560.761757850647,426.67,440.0,440.0
561.7647137641907,426.67,440.0,440.0
562.7657778263092,426.67,440.0,440.0
563.7680439949036,426.67,440.0,440.0
564.7692308425903,426.67,440.0,440.0
565.7716534137726,426.67,440.0,440.0
566.7737336158752,426.67,440.0,440.0
567.7758026123047,427.5,440.83,440.83
568.7781641483307,427.5,440.83,440.83
569.7811875343323,427.5,440.83,440.83
570.7826149463654,426.67,440.0,440.0
571.7847592830658,426.67,440.0,440.0
572.7879047393799,427.5,440.83,440.83
573.7896468639374,427.5,440.83,440.83
574.7917926311493,427.5,440.83,440.83
575.7937910556793,427.5,440.83,440.83
576.7967748641968,426.67,426.67,440.0
577.7979350090027,427.5,440.83,440.83
578.8009798526764,427.5,440.83,440.83
579.8020412921906,427.5,440.83,440.83
580.8040220737457,426.67,440.0,440.0
581.8055603504181,427.5,440.83,440.83
582.8078265190125,426.67,440.0,440.0
583.8088331222534,427.5,440.83,440.83
584.8115813732147,427.5,440.83,440.83
585.8121693134308,427.5,440.83,440.83
586.8145930767059,427.5,440.83,440.83
587.815839767456,426.67,440.0,440.0
588.8178377151489,426.67,440.0,440.0
589.8190605640411,426.67,440.0,440.0
590.8212077617645,427.5,440.83,440.83
591.8226344585419,430.0,443.33,443.33
592.824774980545,427.5,440.83,440.83
593.8258883953094,427.5,440.83,440.83
594.8285953998566,427.5,440.83,440.83
595.8297159671783,426.67,440.0,440.0
596.8317892551422,427.5,440.83,440.83
597.8331525325775,426.67,440.83,440.83
598.8355610370636,427.5,440.83,440.83
599.8366587162018,427.5,440.83,440.83
600.8384656906128,427.5,440.83,440.83
601.8396966457367,426.67,440.0,440.0
602.8421692848206,426.67,440.0,440.0
603.8428888320923,426.67,440.0,440.0
604.845796585083,426.67,440.0,440.0
605.8471195697784,426.67,440.0,440.0
606.8485414981842,426.67,440.0,440.0
607.8514940738678,426.67,440.0,440.0
608.8534255027771,426.67,440.0,440.0
609.8552978038788,426.67,440.0,440.0
610.8585872650146,426.67,440.0,440.0
611.8601448535919,427.5,440.83,440.83
612.862467288971,426.67,440.0,440.0
613.8648958206177,426.67,440.0,440.0
614.8676338195801,426.67,440.0,440.0
615.8688852787018,426.67,440.0,440.0
616.8710384368896,426.67,440.0,440.0
617.8732523918152,426.67,440.0,440.0
618.8756775856018,426.67,440.0,440.0
619.8786728382111,426.67,440.0,440.0
620.8795130252838,426.67,440.0,440.0
621.881644487381,426.67,440.0,440.0
622.8827128410339,426.67,440.0,440.0
623.8857424259186,426.67,440.0,440.0
624.8858001232147,426.67,440.0,440.0
625.8879714012146,426.67,440.0,440.0
626.8899126052856,426.67,440.0,440.0
627.8919107913971,426.67,440.0,440.0
628.8931396007538,426.67,440.0,440.0
629.8955643177032,426.67,440.83,440.83
630.8968873023987,426.67,440.83,440.83
631.8989844322205,426.67,440.83,440.83
632.8997852802277,426.67,440.0,440.0
633.902747631073,426.67,440.0,440.0
634.9037232398987,426.67,440.0,440.0
635.9057941436768,426.67,440.0,440.0
636.9068262577057,427.5,440.83,440.83
637.9098801612854,426.67,440.83,440.83
638.9098563194275,426.67,440.83,440.83
639.9130351543427,426.67,440.83,440.83
640.9134631156921,426.67,440.0,440.0
641.915983915329,426.67,440.0,440.0
642.9171478748322,426.67,440.0,440.0
643.9195716381073,426.67,440.0,440.0
644.920606136322,427.5,440.83,440.83
645.9228420257568,427.5,440.83,440.83
646.9241871833801,427.5,440.83,440.83
647.926754951477,427.5,440.83,440.83
648.9287402629852,426.67,440.0,440.0
649.9312841892242,426.67,440.0,440.0
650.9334759712219,427.5,440.83,440.83
651.9356124401093,427.5,440.83,440.83
652.9375925064087,427.5,440.83,440.83
653.9395513534546,427.5,440.83,440.83
654.9425389766693,426.67,440.0,440.0
655.9437320232391,426.67,440.0,440.0
656.9469211101532,427.5,440.83,440.83
657.9488704204559,427.5,440.83,440.83
658.9509477615356,427.5,440.83,440.83
659.9529793262482,427.5,440.83,440.83
660.9560143947601,426.67,440.0,440.0
661.9564380645752,427.5,440.83,440.83
662.9586102962494,427.5,440.83,440.83
663.9596502780914,426.67,440.83,440.83
664.9623115062714,427.5,440.83,440.83
665.9634411334991,427.5,440.83,440.83
666.966502904892,427.5,440.83,440.83
667.9667136669159,426.67,440.0,440.0
668.9696516990662,426.67,440.0,440.0
669.9708907604218,426.67,440.0,440.0
670.9724543094635,427.5,440.83,440.83
671.9737181663513,426.67,440.83,440.83
672.9757175445557,426.67,440.83,440.83
673.9778940677643,426.67,440.83,440.83
674.9798758029938,426.67,440.0,440.0
675.9810838699341,426.67,440.0,440.0
676.983505487442,426.67,440.0,440.0
677.9846665859222,426.67,440.0,440.0
678.9868624210358,426.67,440.0,440.0
679.9881057739258,426.67,440.83,440.83
680.9895293712616,426.67,440.83,440.83
681.99147605896,426.67,426.67,440.83
682.9936017990112,427.5,440.83,440.83
683.9949645996094,426.67,426.67,440.0
684.9973714351654,426.67,440.0,440.0
685.9985504150391,426.67,440.0,440.0
687.0001018047333,426.67,440.0,440.0
688.0018346309662,426.67,440.0,440.0
689.0038256645203,426.67,440.0,440.0
690.006504535675,426.67,440.83,440.83
691.0085356235504,426.67,440.0,440.0
692.0105578899384,426.67,440.0,440.0
693.013833284378,426.67,440.0,440.0
694.0162534713745,426.67,440.0,440.0
695.0183522701263,426.67,440.0,440.0
696.0193586349487,426.67,440.0,440.0
697.0223681926727,426.67,440.0,440.0
698.0236859321594,426.67,440.0,440.0
699.0258355140686,426.67,440.0,440.0
700.0281982421875,427.5,440.83,440.83
701.0312798023224,426.67,440.83,440.83
702.0327100753784,426.67,440.0,440.0
703.0341250896454,426.67,440.0,440.0
