t,L_1,L_2,L_3
704.0371890068054,606.67,606.67,533.33
705.0376143455505,600.0,605.83,533.33
706.0406510829926,600.0,605.83,533.33
707.0415568351746,600.0,605.83,533.33
708.0436763763428,600.0,605.83,533.33
709.0446584224701,600.0,605.83,533.33
710.0476975440979,600.0,606.67,533.33
711.0486748218536,605.83,605.83,533.33
712.051187992096,605.83,605.83,533.33
713.0516123771667,605.83,605.83,533.33
714.0548450946808,605.83,605.83,533.33
715.055483341217,605.83,605.83,533.33
716.0576460361481,600.0,605.83,533.33
717.0587887763977,605.83,605.83,533.33
718.0614895820618,605.83,605.83,552.5
719.0628411769867,605.83,605.83,552.5
720.0640833377838,605.83,605.83,552.5
721.0655086040497,605.0,605.0,551.67
722.0682981014252,605.83,605.83,533.33
723.0695405006409,605.83,605.83,533.33
724.0715579986572,605.83,605.83,552.5
725.0724451541901,605.0,605.83,552.5
726.0744607448578,605.83,605.83,552.5
727.0766303539276,605.0,605.0,551.67
728.0784397125244,605.0,605.0,551.67
729.0799460411072,605.0,605.0,551.67
730.081939458847,605.0,605.0,551.67
731.0844144821167,605.0,605.0,551.67
732.086621761322,605.0,605.0,551.67
733.0885920524597,605.0,605.0,551.67
734.0905933380127,605.0,605.0,551.67
735.0928325653076,605.0,605.0,551.67
736.0958316326141,605.0,605.0,551.67
737.0977654457092,605.0,605.0,551.67
738.1000094413757,605.0,605.0,551.67
739.1014530658722,605.0,605.0,551.67
740.1044936180115,605.0,605.0,551.67
741.1065940856934,605.0,605.0,551.67
742.1095468997955,605.0,605.0,551.67
743.1105935573578,605.0,605.0,551.67
744.1118769645691,605.0,605.0,551.67
745.1143012046814,605.0,605.0,551.67
746.1161081790924,604.17,604.17,550.0
747.1176013946533,603.33,604.17,550.0
748.1190164089203,603.33,604.17,550.83
749.121438741684,603.33,604.17,550.0
750.1229031085968,603.33,604.17,550.0
751.1254413127899,605.0,605.0,551.67
752.1266729831696,603.33,605.0,551.67
753.1287260055542,604.17,604.17,550.0
754.1297409534454,604.17,604.17,550.0
755.1319949626923,604.17,604.17,550.0
756.1324193477631,604.17,604.17,550.0
757.1352806091309,604.17,604.17,550.0
758.1363861560822,604.17,604.17,550.0
759.1386313438416,604.17,604.17,550.0
760.1398017406464,604.17,604.17,550.0
761.1419224739075,604.17,604.17,550.83
762.1429307460785,603.33,603.33,550.0
763.1454467773438,603.33,603.33,550.0
764.146665096283,604.17,604.17,550.0
765.1498572826385,604.17,604.17,550.0
766.1508939266205,604.17,604.17,550.83
767.1529414653778,604.17,604.17,550.83
768.1533796787262,603.33,603.33,550.0
769.1553411483765,603.33,603.33,550.0
770.1573209762573,603.33,603.33,550.0
771.1593687534332,603.33,603.33,550.0
772.161452293396,604.17,604.17,550.83
773.1636536121368,603.33,603.33,550.0
774.1657645702362,603.33,603.33,550.0
775.1688125133514,603.33,603.33,550.0
776.171053647995,603.33,603.33,550.0
777.1724770069122,603.33,603.33,550.0
778.1755740642548,603.33,603.33,550.0
779.1776361465454,603.33,603.33,550.0
780.179696559906,603.33,603.33,550.0
781.1816651821136,603.33,603.33,550.0
782.1837136745453,603.33,603.33,550.0
783.1865322589874,603.33,603.33,550.0
784.1885130405426,603.33,603.33,550.0
785.1895830631256,603.33,603.33,550.0
786.1917064189911,603.33,603.33,550.0
787.1934101581573,603.33,603.33,550.0
788.19553565979,603.33,603.33,550.0
789.1971769332886,603.33,603.33,550.0
790.1993169784546,603.33,603.33,550.0
791.2004432678223,603.33,603.33,550.0
792.2025272846222,603.33,603.33,550.0
793.2035708427429,603.33,603.33,550.0
794.2055599689484,603.33,603.33,550.0
795.2066020965576,603.33,603.33,550.0
796.2088251113892,603.33,603.33,550.0
797.2104604244232,603.33,603.33,550.0
798.2126717567444,603.33,603.33,550.0
799.2138583660126,603.33,603.33,550.0
800.2161829471588,603.33,603.33,550.0
801.2179789543152,603.33,603.33,550.0
802.2197213172913,603.33,603.33,550.0
803.2208964824677,600.0,602.5,547.5
804.2223362922668,600.0,602.5,547.5
805.2243375778198,603.33,603.33,550.0
806.2257647514343,603.33,603.33,550.0
807.2283072471619,603.33,603.33,550.0
808.2302830219269,603.33,603.33,550.0
809.2313239574432,603.33,603.33,550.0
810.2346441745758,600.0,602.5,547.5
811.2347455024719,600.0,602.5,547.5
812.2368052005768,603.33,603.33,550.0
813.239251613617,603.33,603.33,550.0
814.2412476539612,603.33,603.33,550.0
815.2437002658844,602.5,602.5,546.67
816.2457296848297,600.0,602.5,546.67
817.2477731704712,603.33,603.33,550.0
818.250214099884,603.33,603.33,550.0
819.2523140907288,603.33,603.33,550.0
820.2552804946899,602.5,602.5,546.67
821.2574019432068,602.5,602.5,546.67
822.2596025466919,602.5,602.5,547.5
823.2611863613129,603.33,603.33,550.0
824.2636635303497,602.5,602.5,546.67
825.2660415172577,602.5,602.5,546.67
826.2674942016602,602.5,602.5,546.67
827.269969701767,600.0,602.5,546.67
828.2704668045044,600.0,603.33,550.0
829.2726299762726,602.5,602.5,546.67
830.2737505435944,602.5,602.5,546.67
831.2761733531952,602.5,602.5,546.67
832.2774171829224,600.0,602.5,546.67
833.2802817821503,600.0,602.5,546.67
834.2804484367371,602.5,602.5,546.67
835.2827143669128,602.5,602.5,546.67
836.284218788147,602.5,602.5,546.67
837.2873275279999,602.5,602.5,546.67
838.2878043651581,600.0,602.5,546.67
839.2902369499207,602.5,602.5,546.67
840.2911958694458,602.5,602.5,546.67
841.2943158149719,602.5,602.5,546.67
842.2945647239685,601.67,601.67,546.67
843.2968249320984,602.5,602.5,546.67
844.2982647418976,602.5,602.5,546.67
845.3006794452667,602.5,602.5,546.67
846.3021032810211,602.5,602.5,546.67
847.3035299777985,602.5,602.5,546.67
848.3051021099091,602.5,602.5,546.67
849.3071279525757,602.5,602.5,546.67
850.3090689182281,602.5,602.5,546.67
851.3109591007233,602.5,602.5,546.67
852.3122472763062,602.5,602.5,546.67
853.3136727809906,602.5,602.5,546.67
854.3167459964752,602.5,602.5,546.67
855.3191690444946,602.5,602.5,546.67
856.3211860656738,602.5,602.5,546.67
857.3233404159546,602.5,602.5,546.67
858.3259854316711,601.67,601.67,546.67
859.3275153636932,602.5,602.5,546.67
860.3305885791779,602.5,602.5,546.67
861.3327260017395,602.5,602.5,549.17
862.334150314331,601.67,601.67,546.67
863.3364095687866,602.5,602.5,546.67
864.3394169807434,602.5,602.5,546.67
865.3414022922516,601.67,602.5,549.17
866.3441281318665,601.67,601.67,548.33
867.3453176021576,601.67,601.67,546.67
868.347275018692,601.67,601.67,546.67
869.3482763767242,601.67,601.67,548.33
870.3503890037537,601.67,601.67,548.33
871.3523972034454,601.67,601.67,548.33
872.3533425331116,601.67,601.67,548.33
873.3545560836792,601.67,601.67,548.33
874.3575353622437,601.67,601.67,548.33
875.3588626384735,601.67,601.67,548.33
876.3600952625275,601.67,601.67,548.33
877.3622272014618,601.67,601.67,548.33
878.3643288612366,601.67,601.67,548.33
879.365306854248,601.67,601.67,548.33
880.3675637245178,601.67,601.67,548.33
881.369035243988,601.67,601.67,548.33
882.3703937530518,601.67,601.67,548.33
883.3723900318146,601.67,601.67,548.33
884.3745255470276,601.67,601.67,548.33
885.3757882118225,601.67,601.67,548.33
886.3782160282135,601.67,601.67,548.33
887.3791723251343,601.67,601.67,548.33
888.3811905384064,601.67,601.67,548.33
889.3822114467621,601.67,601.67,548.33
890.3851997852325,601.67,601.67,548.33
891.3864772319794,601.67,601.67,548.33
892.3885371685028,601.67,601.67,548.33
893.3889608383179,601.67,601.67,548.33
894.3921132087708,601.67,601.67,548.33
895.3935136795044,601.67,601.67,548.33
896.3965888023376,601.67,601.67,548.33
897.3987426757812,601.67,601.67,548.33
898.4011676311493,601.67,601.67,548.33
899.4031517505646,601.67,601.67,548.33
900.4051232337952,601.67,601.67,548.33
901.4071860313416,601.67,601.67,548.33
902.4102194309235,601.67,601.67,548.33
903.4121940135956,601.67,601.67,548.33
904.4144325256348,601.67,601.67,548.33
905.4166688919067,601.67,601.67,548.33
906.419093132019,601.67,601.67,548.33
907.4211940765381,601.67,601.67,548.33
908.4224925041199,601.67,601.67,548.33
909.4245641231537,601.67,601.67,548.33
910.4259879589081,601.67,601.67,548.33
911.4280970096588,601.67,601.67,548.33
912.4290597438812,601.67,601.67,548.33
913.4310436248779,601.67,601.67,548.33
914.4320452213287,601.67,601.67,548.33
915.4350290298462,601.67,601.67,548.33
916.4362018108368,601.67,601.67,548.33
917.4381992816925,601.67,601.67,548.33
918.4393291473389,601.67,601.67,548.33
919.4411346912384,601.67,601.67,548.33
920.4431114196777,601.67,601.67,548.33
921.4452731609344,601.67,601.67,548.33
922.4462788105011,601.67,601.67,548.33
923.4482781887054,601.67,601.67,548.33
924.4502758979797,601.67,601.67,548.33
925.4522790908813,601.67,601.67,548.33
926.4532568454742,601.67,601.67,548.33
927.4550189971924,601.67,601.67,548.33
928.4564518928528,601.67,601.67,548.33
929.4585301876068,601.67,601.67,548.33
930.4599645137787,601.67,601.67,548.33
931.4629435539246,601.67,601.67,548.33
932.463996887207,601.67,601.67,548.33
933.4658758640289,601.67,601.67,548.33
934.4673311710358,601.67,601.67,548.33
935.4693875312805,601.67,601.67,548.33
936.4714210033417,601.67,601.67,548.33
937.4735674858093,600.0,601.67,548.33
938.4759910106659,600.83,600.83,547.5
939.4780704975128,600.0,600.83,547.5
940.4803121089935,601.67,601.67,548.33
941.4824874401093,601.67,601.67,548.33
942.4849135875702,600.0,601.67,548.33
943.4871706962585,600.0,600.83,546.67
944.48921251297,600.0,600.83,547.5
945.4917049407959,601.67,601.67,548.33
946.4941532611847,601.67,601.67,548.33
947.4965898990631,600.83,600.83,546.67
948.4986097812653,600.83,600.83,546.67
949.5001347064972,600.83,600.83,546.67
950.5023424625397,600.83,600.83,547.5
951.5035433769226,601.67,601.67,548.33
952.5048751831055,601.67,601.67,548.33
953.5065774917603,601.67,601.67,548.33
954.5085878372192,600.0,601.67,548.33
955.5094883441925,600.0,600.83,547.5
956.5118126869202,601.67,601.67,548.33
957.5142350196838,601.67,601.67,548.33
958.5154764652252,601.67,601.67,548.33
959.5169012546539,601.67,601.67,548.33
960.5192427635193,600.0,601.67,548.33
961.5203256607056,600.83,600.83,546.67
962.5232887268066,600.83,600.83,546.67
963.5234363079071,600.0,600.83,547.5
964.5258603096008,600.83,600.83,547.5
965.527140378952,600.83,600.83,547.5
966.5301384925842,600.83,600.83,546.67
967.5310344696045,600.0,600.83,546.67
968.5328540802002,600.83,600.83,546.67
969.5339324474335,600.83,600.83,546.67
970.5369212627411,600.83,600.83,546.67
971.5380001068115,600.83,600.83,546.67
972.5399923324585,600.83,600.83,546.67
973.541008234024,601.67,601.67,548.33
974.5432422161102,600.83,600.83,546.67
975.5441601276398,600.83,600.83,546.67
976.5462703704834,600.83,600.83,546.67
977.5492262840271,600.83,600.83,546.67
978.5511314868927,600.83,600.83,546.67
979.5533559322357,600.0,601.67,548.33
980.5558378696442,600.83,600.83,546.67
981.557886838913,600.83,600.83,546.67
982.5598528385162,600.83,600.83,546.67
983.5626220703125,600.83,600.83,547.5
984.5650503635406,600.83,600.83,546.67
985.5673379898071,600.83,600.83,546.67
986.5697014331818,600.83,600.83,546.67
987.5718455314636,600.83,600.83,546.67
988.5738050937653,600.83,600.83,546.67
989.575855255127,600.83,600.83,546.67
990.5768792629242,600.83,600.83,546.67
991.579868555069,601.67,601.67,548.33
992.5808079242706,600.83,600.83,546.67
993.5833101272583,600.83,600.83,546.67
994.5841267108917,600.83,600.83,546.67
995.5869469642639,600.83,600.83,546.67
996.5879416465759,600.83,600.83,546.67
997.5900044441223,600.83,600.83,546.67
998.5912435054779,600.83,600.83,546.67
999.5932877063751,600.83,600.83,546.67
1000.5947217941284,600.83,600.83,546.67
1001.5968933105469,600.83,600.83,546.67
1002.5978162288666,600.83,600.83,547.5
1003.6004519462585,600.83,600.83,546.67
1004.6008892059326,600.83,600.83,546.67
1005.6038715839386,600.83,600.83,546.67
1006.6051332950592,600.83,600.83,546.67
1007.6070818901062,600.83,600.83,546.67
1008.6080598831177,600.83,600.83,546.67
1009.6102221012115,600.83,600.83,546.67
1010.6121954917908,600.83,600.83,546.67
1011.6140487194061,600.83,600.83,546.67
1012.6154515743256,600.83,600.83,546.67
1013.6171548366547,600.83,600.83,546.67
1014.6185913085938,600.83,600.83,546.67
1015.6208107471466,600.83,600.83,546.67
1016.6219594478607,600.83,600.83,546.67
1017.6239612102509,600.83,600.83,546.67
1018.6271750926971,600.83,600.83,546.67
1019.6291701793671,600.83,600.83,546.67
1020.6312026977539,600.83,600.83,546.67
1021.6333701610565,600.83,600.83,546.67
1022.6357939243317,600.83,600.83,546.67
1023.6377506256104,600.83,600.83,546.67
1024.6403307914734,600.83,600.83,546.67
1025.6427359580994,600.83,600.83,546.67
1026.6449391841888,600.83,600.83,546.67
1027.6471064090729,600.83,600.83,546.67
1028.648502111435,600.83,600.83,546.67
1029.6509244441986,600.83,600.83,546.67
1030.6529066562653,600.83,600.83,546.67
1031.6542735099792,600.83,600.83,546.67
1032.6566829681396,600.83,600.83,546.67
1033.6579735279083,600.83,600.83,546.67
1034.660181760788,600.83,600.83,546.67
1035.6613285541534,600.83,600.83,546.67
1036.6637506484985,600.0,600.83,546.67
1037.6652064323425,600.83,600.83,546.67
1038.667641878128,600.83,600.83,546.67
1039.6688270568848,600.83,600.83,546.67
1040.6709003448486,600.83,600.83,546.67
1041.6721229553223,600.83,600.83,546.67
1042.6739766597748,600.83,600.83,546.67
1043.675036907196,600.83,600.83,546.67
1044.6778650283813,600.83,600.83,546.67
1045.6783964633942,600.83,600.83,546.67
1046.68071103096,600.83,600.83,546.67
1047.6822810173035,600.83,600.83,546.67
1048.6845517158508,600.83,600.83,546.67
1049.685317993164,600.83,600.83,546.67
1050.6880490779877,600.83,600.83,546.67
1051.6895785331726,600.83,600.83,546.67
1052.6910026073456,600.83,600.83,546.67
1053.6920237541199,600.83,600.83,546.67
1054.6951870918274,600.0,600.83,547.5
1055.6956260204315,600.0,600.0,546.67
1056.699066400528,600.0,600.0,546.67
1057.700486421585,600.0,600.0,546.67
1058.701188325882,600.83,600.83,546.67
1059.7046113014221,600.83,600.83,546.67
1060.7060883045197,600.0,600.83,547.5
1061.709067106247,600.0,600.0,546.67
1062.711076259613,600.0,600.0,546.67
1063.712500333786,600.0,600.0,546.67
1064.7145767211914,600.0,600.0,546.67
1065.7177994251251,600.0,600.83,547.5
1066.7199726104736,600.0,600.0,546.67
1067.7221026420593,600.0,600.0,546.67
1068.7241170406342,600.0,600.0,546.67
1069.7265405654907,600.0,600.0,546.67
1070.7286999225616,600.0,600.0,546.67
1071.7306606769562,600.0,600.83,547.5
1072.7324769496918,600.0,600.0,546.67
1073.7339210510254,600.0,600.0,546.67
1074.7355506420135,600.0,600.0,546.67
1075.7375025749207,600.0,600.0,546.67
1076.7394843101501,600.0,600.0,546.67
1077.7409918308258,600.0,600.0,546.67
1078.7424159049988,600.0,600.83,547.5
1079.7453525066376,600.0,600.83,547.5
1080.7460224628448,600.0,600.0,546.67
1081.7480762004852,600.83,600.83,546.67
1082.7493975162506,600.83,600.83,546.67
1083.7511475086212,600.83,600.83,546.67
1084.7528240680695,600.83,600.83,546.67
1085.7546515464783,600.0,600.83,546.67
1086.7562804222107,600.83,600.83,546.67
1087.7585849761963,600.83,600.83,546.67
1088.7593820095062,600.83,600.83,546.67
1089.7621052265167,600.83,600.83,546.67
1090.7630608081818,600.83,600.83,546.67
1091.764847278595,600.83,600.83,546.67
1092.7664422988892,600.0,601.67,548.33
1093.7685446739197,600.83,600.83,546.67
1094.7699325084686,600.83,600.83,546.67
1095.7725462913513,600.83,600.83,546.67
1096.773146867752,600.83,600.83,546.67
1097.7755043506622,600.83,600.83,546.67
1098.7764461040497,600.83,600.83,546.67
1099.7790660858154,600.0,600.0,546.67
1100.7814795970917,600.0,600.0,546.67
1101.7841079235077,599.17,599.17,540.83
1102.785973072052,586.67,599.17,540.83
1103.7883381843567,600.0,600.0,546.67
1104.7898619174957,600.0,600.0,546.67
1105.792696237564,586.67,600.0,546.67
1106.7950282096863,600.0,600.0,546.67
1107.7971138954163,600.0,600.0,546.67
1108.7990429401398,600.0,600.0,546.67
1109.8020296096802,600.0,600.0,546.67
1110.8040416240692,600.0,600.0,546.67
1111.8057181835175,600.0,600.0,546.67
1112.8078796863556,600.0,600.0,546.67
1113.8097958564758,600.0,600.0,546.67
1114.811531305313,600.0,600.0,546.67
1115.8133401870728,600.0,600.0,546.67
1116.8155093193054,600.0,600.0,546.67
1117.8162257671356,600.0,600.0,546.67
1118.818657875061,600.0,600.0,546.67
1119.8196442127228,600.0,600.0,546.67
1120.821712255478,600.0,600.0,546.67
1121.8236792087555,600.0,600.0,546.67
1122.825582742691,600.0,600.0,546.67
1123.8267652988434,600.83,600.83,546.67
1124.8287959098816,600.0,600.0,546.67
1125.8299765586853,600.0,600.0,546.67
1126.8325057029724,600.0,600.0,546.67
1127.8339462280273,600.0,600.0,546.67
1128.835637807846,600.0,600.0,546.67
1129.8368952274323,600.0,600.0,546.67
1130.8391509056091,600.0,600.83,546.67
1131.8399789333344,600.83,600.83,547.5
1132.842976808548,600.83,600.83,547.5
1133.8440046310425,600.0,600.83,547.5
1134.8461174964905,600.0,600.0,546.67
1135.8475077152252,600.0,600.0,546.67
1136.8501420021057,600.0,601.67,548.33
1137.851472377777,601.67,601.67,546.67
1138.8529541492462,600.83,600.83,546.67
1139.8548369407654,600.83,609.17,534.17
1140.856597661972,640.0,660.83,447.5
1141.8590466976166,656.67,659.17,644.17
1142.8607861995697,646.67,648.33,435.0
1143.863340139389,648.33,648.33,435.0
1144.865063905716,648.33,648.33,435.0
1145.8684072494507,648.33,648.33,435.0
1146.8700037002563,648.33,648.33,435.0
1147.872706413269,649.17,649.17,435.0
1148.8740406036377,649.17,649.17,435.0
1149.8771193027496,649.17,649.17,435.0
1150.8792119026184,649.17,649.17,435.0
1151.881394147873,649.17,649.17,435.83
1152.8840901851654,650.0,650.0,433.33
1153.8861689567566,653.33,654.17,440.83
1154.8872647285461,650.0,650.0,433.33
1155.8891141414642,646.67,650.0,436.67
1156.8900780677795,640.0,640.0,640.0
1157.8924751281738,443.33,443.33,430.0
1158.8938465118408,215.83,215.83,268.33
1159.8959288597107,608.33,608.33,595.0
1160.8976616859436,606.67,606.67,593.33
1161.8997490406036,606.67,606.67,593.33
1162.900901556015,607.5,607.5,594.17
1163.9029569625854,607.5,607.5,593.33
1164.9045796394348,607.5,607.5,594.17
1165.9064331054688,607.5,607.5,594.17
1166.9077796936035,608.33,608.33,595.0
1167.9097397327423,606.67,606.67,595.0
1168.9109790325165,608.33,608.33,595.0
1169.9137165546417,608.33,608.33,593.33
1170.9144101142883,242.5,242.5,216.67
1171.9175329208374,666.67,666.67,666.67
1172.9183826446533,586.67,586.67,586.67
1173.9203612804413,53.33,53.33,53.33
1174.9208354949951,0.0,0.0,0.0
1175.9239909648895,653.33,640.0,640.0
1176.9251782894135,680.0,680.0,666.67
1177.9273059368134,680.0,653.33,653.33
1178.9285032749176,675.0,675.0,641.67
1179.930814743042,653.33,653.33,655.0
1180.9321954250336,653.33,682.5,668.33
1181.9344954490662,640.0,653.33,653.33
1182.936107635498,669.17,682.5,653.33
1183.9389734268188,669.17,682.5,655.83
1184.9411540031433,670.0,683.33,653.33
1185.9428029060364,670.0,683.33,653.33
1186.945110321045,670.0,683.33,653.33
1187.948081254959,670.0,683.33,653.33
1188.9494342803955,670.0,683.33,653.33
1189.952372789383,670.0,683.33,653.33
1190.9549899101257,670.0,683.33,653.33
1191.9565539360046,670.0,683.33,653.33
1192.958734035492,670.0,683.33,653.33
1193.9614870548248,670.0,683.33,653.33
1194.9631171226501,670.0,683.33,653.33
1195.9643595218658,668.33,682.5,655.0
1196.9672977924347,668.33,682.5,655.0
1197.9676864147186,668.33,682.5,655.0
1198.9705684185028,668.33,682.5,655.0
1199.9715161323547,670.0,683.33,653.33
1200.9739949703217,670.0,683.33,653.33
1201.9751842021942,670.0,683.33,653.33
1202.9771611690521,670.0,683.33,653.33
1203.978444814682,670.0,683.33,653.33
1204.980500459671,667.5,682.5,654.17
1205.9812376499176,666.67,680.83,653.33
1206.9837555885315,666.67,680.83,653.33
1207.9846007823944,666.67,680.83,654.17
1208.9871912002563,666.67,680.0,653.33
1209.9890322685242,667.5,680.83,654.17
1210.9904472827911,667.5,680.83,654.17
1211.9927740097046,666.67,680.83,653.33
1212.9943809509277,666.67,680.0,653.33
1213.9953229427338,666.67,680.0,653.33
1214.9976048469543,666.67,680.0,653.33
1215.9990174770355,666.67,680.0,653.33
1217.0011653900146,666.67,680.0,653.33
1218.0026268959045,666.67,680.0,653.33
1219.0050992965698,666.67,680.0,653.33
1220.0065705776215,666.67,680.83,653.33
1221.0080778598785,666.67,680.0,653.33
1222.009239435196,666.67,680.0,653.33
1223.0115406513214,666.67,680.0,653.33
1224.0139684677124,666.67,680.0,653.33
1225.0165836811066,666.67,680.0,653.33
1226.018215417862,666.67,680.0,653.33
1227.0208654403687,666.67,680.0,653.33
1228.0227298736572,666.67,680.83,653.33
1229.0255329608917,666.67,680.83,653.33
1230.0272607803345,666.67,680.0,653.33
1231.0295140743256,666.67,680.0,653.33
1232.0315601825714,666.67,680.0,653.33
1233.0344941616058,666.67,680.0,653.33
1234.036378622055,666.67,680.83,653.33
1235.0388083457947,666.67,680.83,653.33
1236.0409078598022,666.67,680.0,653.33
1237.0418484210968,666.67,680.0,653.33
1238.044364452362,666.67,680.0,653.33
1239.0454199314117,666.67,680.0,653.33
1240.0476112365723,666.67,680.0,653.33
1241.048790693283,666.67,680.0,653.33
1242.0512714385986,666.67,680.0,653.33
1243.051947593689,666.67,680.0,653.33
1244.054970741272,666.67,680.0,653.33
1245.055995941162,666.67,680.0,653.33
1246.0579953193665,666.67,680.0,653.33
1247.0596573352814,676.67,679.17,646.67
1248.0614318847656,675.83,679.17,646.67
1249.0626194477081,676.67,679.17,646.67
1250.0651423931122,675.83,679.17,646.67
1251.0659244060516,666.67,680.0,653.33
1252.0683424472809,676.67,679.17,646.67
1253.0695912837982,675.83,679.17,645.83
1254.0715909004211,675.83,679.17,645.83
1255.073537349701,675.83,679.17,645.83
1256.0758395195007,675.83,679.17,645.83
1257.07705616951,676.67,679.17,646.67
1258.0789127349854,676.67,679.17,646.67
1259.0802488327026,675.83,679.17,645.83
1260.0825107097626,675.83,679.17,645.83
1261.0834412574768,675.83,679.17,645.83
1262.0862023830414,675.83,679.17,645.83
1263.0869481563568,675.83,679.17,645.83
1264.089429616928,675.83,679.17,645.83
1265.0915956497192,675.83,679.17,645.83
1266.0936913490295,675.83,679.17,645.83
1267.0960478782654,675.83,679.17,645.83
1268.0984840393066,675.83,679.17,645.83
1269.100349187851,675.83,679.17,645.83
1270.1025681495667,675.83,679.17,645.83
1271.1049990653992,675.83,679.17,645.83
1272.106972694397,675.83,679.17,645.83
1273.10933303833,675.83,679.17,645.83
1274.1111319065094,675.0,678.33,645.0
1275.1140689849854,675.0,678.33,645.0
1276.1157920360565,675.0,678.33,645.0
1277.118304014206,675.0,678.33,645.0
1278.1198155879974,675.0,679.17,645.83
1279.1216418743134,675.0,678.33,645.0
1280.1232960224152,675.0,678.33,645.0
1281.1254308223724,675.0,678.33,645.0
1282.1260359287262,675.0,678.33,645.0
1283.1286132335663,675.0,678.33,645.0
1284.1295409202576,675.0,678.33,645.0
1285.132336616516,675.0,678.33,645.0
1286.1337342262268,675.0,679.17,645.0
1287.135184764862,675.0,678.33,645.0
1288.1372201442719,675.83,679.17,645.83
1289.139377117157,675.83,679.17,645.83
1290.1401920318604,675.83,679.17,645.83
1291.14337849617,675.0,679.17,645.83
1292.1442575454712,675.83,679.17,645.83
1293.1463968753815,675.83,679.17,646.67
1294.1477348804474,675.83,679.17,645.83
1295.1493678092957,675.83,679.17,645.83
1296.1509673595428,675.83,679.17,645.83
1297.1531953811646,675.83,679.17,645.83
1298.1543326377869,675.83,679.17,645.83
1299.156798839569,675.83,679.17,645.83
1300.157592535019,675.83,679.17,645.83
1301.160216331482,675.83,679.17,645.83
1302.1612722873688,675.83,679.17,645.83
1303.1631186008453,675.0,679.17,645.83
1304.1642363071442,675.0,679.17,645.83
1305.1667017936707,675.83,679.17,645.83
1306.1688871383667,675.0,679.17,645.83
1307.1718611717224,675.83,679.17,645.83
1308.1730499267578,675.0,679.17,645.0
1309.1753487586975,675.0,679.17,645.83
1310.1782476902008,675.0,679.17,645.83
1311.1803150177002,675.0,679.17,645.83
1312.1827566623688,675.83,679.17,645.83
1313.1847522258759,675.0,679.17,645.83
1314.1872634887695,675.0,679.17,645.83
1315.1894416809082,675.0,678.33,645.0
1316.190814256668,675.83,679.17,645.83
1317.1940126419067,675.83,679.17,645.83
1318.1958076953888,675.0,679.17,645.83
1319.1974139213562,675.0,679.17,645.0
1320.1988105773926,675.0,679.17,645.83
1321.2006103992462,675.0,678.33,645.0
1322.2027208805084,675.0,678.33,645.0
1323.2040085792542,675.0,679.17,645.83
1324.2060084342957,675.0,679.17,645.83
1325.207170009613,675.0,679.17,645.0
1326.2099704742432,675.0,679.17,645.0
1327.2110028266907,675.0,678.33,645.0
1328.213285446167,675.0,678.33,645.0
1329.2139508724213,675.0,678.33,645.0
1330.2171385288239,675.0,678.33,645.0
1331.2178525924683,675.0,678.33,645.0
1332.2202286720276,675.83,679.17,645.83
1333.221596956253,675.0,679.17,645.0
1334.2239308357239,675.0,678.33,645.0
1335.2247109413147,675.0,678.33,645.0
1336.2273664474487,675.0,678.33,645.0
1337.2276771068573,675.0,678.33,645.0
1338.2313947677612,675.0,679.17,645.83
1339.2313861846924,675.0,679.17,645.83
1340.2339081764221,675.0,679.17,645.0
1341.2351994514465,675.0,678.33,645.0
1342.237072944641,675.0,678.33,645.0
1343.2382760047913,675.0,678.33,645.0
1344.2410726547241,675.0,678.33,645.0
1345.2420120239258,675.0,679.17,645.83
1346.2438769340515,675.0,678.33,645.0
1347.2461996078491,674.17,677.5,643.33
1348.2489955425262,674.17,677.5,643.33
1349.2507016658783,674.17,677.5,643.33
1350.2534821033478,674.17,677.5,643.33
1351.2553839683533,673.33,678.33,645.0
1352.257256269455,673.33,678.33,645.0
1353.259688615799,674.17,677.5,644.17
1354.261868238449,674.17,677.5,643.33
1355.2643404006958,673.33,678.33,645.0
1356.2666747570038,673.33,678.33,645.0
1357.269094467163,674.17,677.5,644.17
1358.2714738845825,674.17,677.5,644.17
1359.2735567092896,674.17,677.5,643.33
1360.2744977474213,675.0,678.33,645.0
1361.2773141860962,675.0,678.33,645.0
1362.2778096199036,673.33,678.33,643.33
1363.2806632518768,673.33,678.33,643.33
1364.2821378707886,674.17,677.5,643.33
1365.2837178707123,673.33,677.5,643.33
1366.2852275371552,674.17,677.5,643.33
1367.287019252777,674.17,677.5,643.33
1368.288512468338,675.0,678.33,645.0
1369.2904889583588,675.0,678.33,645.0
1370.292186498642,675.0,678.33,645.0
1371.2936916351318,673.33,678.33,645.0
1372.2951698303223,674.17,677.5,643.33
1373.2974586486816,674.17,677.5,643.33
1374.2993319034576,673.33,678.33,645.0
1375.3005249500275,675.0,678.33,645.0
1376.3022248744965,675.0,678.33,645.0
1377.304584980011,675.0,678.33,645.0
1378.3055965900421,675.0,678.33,645.0
1379.3083510398865,674.17,677.5,643.33
1380.3095099925995,673.33,677.5,643.33
1381.311756849289,673.33,677.5,643.33
1382.3130118846893,675.0,678.33,645.0
1383.3156838417053,675.0,678.33,645.0
1384.3161540031433,673.33,678.33,645.0
1385.3183562755585,674.17,677.5,643.33
1386.3195295333862,674.17,677.5,643.33
1387.3219599723816,673.33,677.5,643.33
1388.3238475322723,673.33,677.5,643.33
